Item Type,Product ID,Product Name,Product Type,Product Code/SKU,Bin Picking Number,Brand Name,Option Set,Option Set Align,Product Description,Price,Cost Price,Retail Price,Sale Price,Fixed Shipping Cost,Free Shipping,Product Warranty,Product Weight,Product Width,Product Height,Product Depth,Allow Purchases?,Product Visible?,Product Availability,Track Inventory,Current Stock Level,Low Stock Level,Category,Product Image ID - 1,Product Image File - 1,Product Image Description - 1,Product Image Is Thumbnail - 1,Product Image Sort - 1,Product Image ID - 2,Product Image File - 2,Product Image Description - 2,Product Image Is Thumbnail - 2,Product Image Sort - 2,Product Image ID - 3,Product Image File - 3,Product Image Description - 3,Product Image Is Thumbnail - 3,Product Image Sort - 3,Product Image ID - 4,Product Image File - 4,Product Image Description - 4,Product Image Is Thumbnail - 4,Product Image Sort - 4,Product Image ID - 5,Product Image File - 5,Product Image Description - 5,Product Image Is Thumbnail - 5,Product Image Sort - 5,Product Image ID - 6,Product Image File - 6,Product Image Description - 6,Product Image Is Thumbnail - 6,Product Image Sort - 6,Search Keywords,Page Title,Meta Keywords,Meta Description,MYOB Asset Acct,MYOB Income Acct,MYOB Expense Acct,Product Condition,Show Product Condition?,Event Date Required?,Event Date Name,Event Date Is Limited?,Event Date Start Date,Event Date End Date,Sort Order,Product Tax Class,Product UPC/EAN,Stop Processing Rules,Product URL,Redirect Old URL?,GPS Global Trade Item Number,GPS Manufacturer Part Number,GPS Gender,GPS Age Group,GPS Color,GPS Size,GPS Material,GPS Pattern,GPS Item Group ID,GPS Category,GPS Enabled,Avalara Product Tax Code,Product Custom Fields
  SKU,221,"[RT]Size=XS,[CS]Color=Silver:#cccccc",,CLFN-SILVER-XS-C6B7D8EA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,222,"[RT]Size=S,[CS]Color=Silver:#cccccc",,CLFN-SILVER-S-2BEE9FDC,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,223,"[RT]Size=M,[CS]Color=Silver:#cccccc",,CLFN-SILVER-M-C616B6D0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,224,"[RT]Size=L,[CS]Color=Silver:#cccccc",,CLFN-SILVER-L-3FDB1083,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,225,"[RT]Size=XL,[CS]Color=Silver:#cccccc",,CLFN-SILVER-XL-FEBCAD6C,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,226,"[RT]Size=XS,[CS]Color=Black:#000000",,CLFN-BLACK-XS-101D1E8C,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,227,"[RT]Size=S,[CS]Color=Black:#000000",,CLFN-BLACK-S-8523C9F9,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,228,"[RT]Size=M,[CS]Color=Black:#000000",,CLFN-BLACK-M-7ACF8131,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,229,"[RT]Size=L,[CS]Color=Black:#000000",,CLFN-BLACK-L-8B94F2DD,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,230,"[RT]Size=XL,[CS]Color=Black:#000000",,CLFN-BLACK-XL-97F567DC,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,231,"[RT]Size=XS,[CS]Color=Purple:#700170",,CLFN-PURPLE-XS-02F45F18,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,232,"[RT]Size=S,[CS]Color=Purple:#700170",,CLFN-PURPLE-S-CB6313AB,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,233,"[RT]Size=M,[CS]Color=Purple:#700170",,CLFN-PURPLE-M-1B0403E6,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,234,"[RT]Size=L,[CS]Color=Purple:#700170",,CLFN-PURPLE-L-D7B573B6,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,235,"[RT]Size=XL,[CS]Color=Purple:#700170",,CLFN-PURPLE-XL-7B39810B,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,236,"[RT]Size=XS,[CS]Color=Blue:#123c91",,CLFN-BLUE-XS-3DE90EC3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,237,"[RT]Size=S,[CS]Color=Blue:#123c91",,CLFN-BLUE-S-9486D089,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,238,"[RT]Size=M,[CS]Color=Blue:#123c91",,CLFN-BLUE-M-40476DAE,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,239,"[RT]Size=L,[CS]Color=Blue:#123c91",,CLFN-BLUE-L-4778B77D,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,240,"[RT]Size=XL,[CS]Color=Blue:#123c91",,CLFN-BLUE-XL-74CFE1A7,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,241,"[RT]Size=XS,[CS]Color=Green:#0f961e",,CLFN-GREEN-XS-8B8F73FB,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,242,"[RT]Size=S,[CS]Color=Green:#0f961e",,CLFN-GREEN-S-2667A42A,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,243,"[RT]Size=M,[CS]Color=Green:#0f961e",,CLFN-GREEN-M-C6F47282,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,244,"[RT]Size=L,[CS]Color=Green:#0f961e",,CLFN-GREEN-L-5F369A0E,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,245,"[RT]Size=XL,[CS]Color=Green:#0f961e",,CLFN-GREEN-XL-BEA2A327,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,246,"[RT]Size=XS,[CS]Color=Yellow:#f0f005",,CLFN-YELLOW-XS-129FB4AF,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,247,"[RT]Size=S,[CS]Color=Yellow:#f0f005",,CLFN-YELLOW-S-4FD660D2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,248,"[RT]Size=M,[CS]Color=Yellow:#f0f005",,CLFN-YELLOW-M-A920AAC0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,249,"[RT]Size=L,[CS]Color=Yellow:#f0f005",,CLFN-YELLOW-L-5B780C5D,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,250,"[RT]Size=XL,[CS]Color=Yellow:#f0f005",,CLFN-YELLOW-XL-0A7FAE52,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,251,"[RT]Size=XS,[CS]Color=Orange:#e35e20",,CLFN-ORANGE-XS-CEFA053C,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,252,"[RT]Size=S,[CS]Color=Orange:#e35e20",,CLFN-ORANGE-S-1B2BD448,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,253,"[RT]Size=M,[CS]Color=Orange:#e35e20",,CLFN-ORANGE-M-B1DE3619,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,254,"[RT]Size=L,[CS]Color=Orange:#e35e20",,CLFN-ORANGE-L-764DA901,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,255,"[RT]Size=XL,[CS]Color=Orange:#e35e20",,CLFN-ORANGE-XL-C8A9F217,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,256,"[RT]Size=XS,[CS]Color=Red:#e60c0c",,CLFN-RED-XS-D3293929,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,257,"[RT]Size=S,[CS]Color=Red:#e60c0c",,CLFN-RED-S-C881119F,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,258,"[RT]Size=M,[CS]Color=Red:#e60c0c",,CLFN-RED-M-FD881EE8,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,259,"[RT]Size=L,[CS]Color=Red:#e60c0c",,CLFN-RED-L-75C99E53,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,260,"[RT]Size=XL,[CS]Color=Red:#e60c0c",,CLFN-RED-XL-F1FABD46,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,261,"[RT]Size=XS,[CS]Color=Pink:#e841c1",,CLFN-PINK-XS-2311CAD2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,262,"[RT]Size=S,[CS]Color=Pink:#e841c1",,CLFN-PINK-S-8CEF8E73,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,263,"[RT]Size=M,[CS]Color=Pink:#e841c1",,CLFN-PINK-M-D7037995,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,264,"[RT]Size=L,[CS]Color=Pink:#e841c1",,CLFN-PINK-L-D9A8006F,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,265,"[RT]Size=XL,[CS]Color=Pink:#e841c1",,CLFN-PINK-XL-C61111DB,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product,61,"[Sample] Coco Lee, flat nat goliath's ",P,CLFNG,,,Apparel,Right,"<p><strong>How to write product descriptions that sell</strong><br /><span>One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.</span><br /><br /><span>Keep three things in mind:</span><br /><br /><strong>Think like a consumer</strong><br /><span>Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.</span><br /><br /><strong>Find differentiators</strong><br /><span>Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.</span><br /><br /><strong>Keep it simple</strong><br /><span>Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</span></p>",69,0,0,0,10,N,,1,13.5,7,5,Y,Y,,none,0,0,Ladies/Shoes,190,%%SAMPLE%%/cocolee-nat-83038__11068.jpg,,N,1,191,%%SAMPLE%%/cocolee-nat-83037__04291.jpg,,N,2,189,%%SAMPLE%%/hero-cocolee-nat-83036__32388.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,New,N,N,Delivery Date,N,0,0,0,Gift Wrapping,,N,/sample-coco-lee-flat-nat-goliaths/,,,,,,,,,,,,N,,
  SKU,176,"[RT]Size=XS,[CS]Color=Silver:#cccccc",,CLFNG-SILVER-XS-478C3177,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,177,"[RT]Size=S,[CS]Color=Silver:#cccccc",,CLFNG-SILVER-S-758357FE,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,178,"[RT]Size=M,[CS]Color=Silver:#cccccc",,CLFNG-SILVER-M-2C42CA3D,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,179,"[RT]Size=L,[CS]Color=Silver:#cccccc",,CLFNG-SILVER-L-F67B5062,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,180,"[RT]Size=XL,[CS]Color=Silver:#cccccc",,CLFNG-SILVER-XL-B2B2021D,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,181,"[RT]Size=XS,[CS]Color=Black:#000000",,CLFNG-BLACK-XS-496B94D5,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,182,"[RT]Size=S,[CS]Color=Black:#000000",,CLFNG-BLACK-S-35AEAB0A,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,183,"[RT]Size=M,[CS]Color=Black:#000000",,CLFNG-BLACK-M-FFBFA5B6,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,184,"[RT]Size=L,[CS]Color=Black:#000000",,CLFNG-BLACK-L-A89291E1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,185,"[RT]Size=XL,[CS]Color=Black:#000000",,CLFNG-BLACK-XL-89B0C9C2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,186,"[RT]Size=XS,[CS]Color=Purple:#700170",,CLFNG-PURPLE-XS-9246EE25,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,187,"[RT]Size=S,[CS]Color=Purple:#700170",,CLFNG-PURPLE-S-EC3212E4,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,188,"[RT]Size=M,[CS]Color=Purple:#700170",,CLFNG-PURPLE-M-D4016487,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,189,"[RT]Size=L,[CS]Color=Purple:#700170",,CLFNG-PURPLE-L-B7DFE66C,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,190,"[RT]Size=XL,[CS]Color=Purple:#700170",,CLFNG-PURPLE-XL-FF88B2D5,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,191,"[RT]Size=XS,[CS]Color=Blue:#123c91",,CLFNG-BLUE-XS-293A3514,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,192,"[RT]Size=S,[CS]Color=Blue:#123c91",,CLFNG-BLUE-S-95A88AA9,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,193,"[RT]Size=M,[CS]Color=Blue:#123c91",,CLFNG-BLUE-M-CC14E634,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,194,"[RT]Size=L,[CS]Color=Blue:#123c91",,CLFNG-BLUE-L-907A7835,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,195,"[RT]Size=XL,[CS]Color=Blue:#123c91",,CLFNG-BLUE-XL-17411CFA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,196,"[RT]Size=XS,[CS]Color=Green:#0f961e",,CLFNG-GREEN-XS-7B666EB3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,197,"[RT]Size=S,[CS]Color=Green:#0f961e",,CLFNG-GREEN-S-F638DBE8,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,198,"[RT]Size=M,[CS]Color=Green:#0f961e",,CLFNG-GREEN-M-095AD182,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,199,"[RT]Size=L,[CS]Color=Green:#0f961e",,CLFNG-GREEN-L-573314D6,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,200,"[RT]Size=XL,[CS]Color=Green:#0f961e",,CLFNG-GREEN-XL-8E9F7DE9,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,201,"[RT]Size=XS,[CS]Color=Yellow:#f0f005",,CLFNG-YELLOW-XS-48B41D98,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,202,"[RT]Size=S,[CS]Color=Yellow:#f0f005",,CLFNG-YELLOW-S-34A811EF,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,203,"[RT]Size=M,[CS]Color=Yellow:#f0f005",,CLFNG-YELLOW-M-EB683F5B,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,204,"[RT]Size=L,[CS]Color=Yellow:#f0f005",,CLFNG-YELLOW-L-40B7C990,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,205,"[RT]Size=XL,[CS]Color=Yellow:#f0f005",,CLFNG-YELLOW-XL-08B92807,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,206,"[RT]Size=XS,[CS]Color=Orange:#e35e20",,CLFNG-ORANGE-XS-656E82F8,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,207,"[RT]Size=S,[CS]Color=Orange:#e35e20",,CLFNG-ORANGE-S-8A20FB98,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,208,"[RT]Size=M,[CS]Color=Orange:#e35e20",,CLFNG-ORANGE-M-E79E305F,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,209,"[RT]Size=L,[CS]Color=Orange:#e35e20",,CLFNG-ORANGE-L-2E028C52,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,210,"[RT]Size=XL,[CS]Color=Orange:#e35e20",,CLFNG-ORANGE-XL-39CB3301,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,211,"[RT]Size=XS,[CS]Color=Red:#e60c0c",,CLFNG-RED-XS-CEC2ECE6,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,212,"[RT]Size=S,[CS]Color=Red:#e60c0c",,CLFNG-RED-S-D0A0C1FA,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,213,"[RT]Size=M,[CS]Color=Red:#e60c0c",,CLFNG-RED-M-C4279C0C,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,214,"[RT]Size=L,[CS]Color=Red:#e60c0c",,CLFNG-RED-L-FA96F6BB,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,215,"[RT]Size=XL,[CS]Color=Red:#e60c0c",,CLFNG-RED-XL-6F6DF3E9,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,216,"[RT]Size=XS,[CS]Color=Pink:#e841c1",,CLFNG-PINK-XS-5E20E0B0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,217,"[RT]Size=S,[CS]Color=Pink:#e841c1",,CLFNG-PINK-S-35367832,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SKU,218,"[RT]Size=M,[CS]Color=Pink:#e841c1",,CLFNG-PINK-M-77F128B1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
